143,144,1_0.1353352832366127_0.1353352832366127_1
145,144,1_0.1353352832366127_0.1353352832366127_1
164,144,1_0.1353352832366127_0.1353352832366127_1
125,145,1_0.1353352832366127_0.1353352832366127_1
144,145,1_0.1353352832366127_0.1353352832366127_1
146,145,1_0.1353352832366127_0.1353352832366127_1
165,145,1_0.1353352832366127_0.1353352832366127_1
126,146,1_0.1353352832366127_0.1353352832366127_1
145,146,1_0.1353352832366127_0.1353352832366127_1
147,146,1_0.1353352832366127_0.1353352832366127_1
166,146,1_0.1353352832366127_0.1353352832366127_1
127,147,1_0.1353352832366127_0.1353352832366127_1
146,147,1_0.1353352832366127_0.1353352832366127_1
148,147,1_0.1353352832366127_0.1353352832366127_1
167,147,1_0.1353352832366127_0.1353352832366127_1
128,148,1_0.1353352832366127_0.1353352832366127_1
147,148,1_0.1353352832366127_0.1353352832366127_1
149,148,1_0.1353352832366127_0.1353352832366127_1
168,148,1_0.1353352832366127_0.1353352832366127_1
129,149,1_0.1353352832366127_0.1353352832366127_1
148,149,1_0.1353352832366127_0.1353352832366127_1
150,149,1_0.1353352832366127_0.1353352832366127_1
169,149,1_0.1353352832366127_0.1353352832366127_1
130,150,1_0.1353352832366127_0.1353352832366127_1
149,150,1_0.1353352832366127_0.1353352832366127_1
151,150,1_0.1353352832366127_0.1353352832366127_1
170,150,1_0.1353352832366127_0.1353352832366127_1
131,151,1_0.1353352832366127_0.1353352832366127_1
150,151,1_0.1353352832366127_0.1353352832366127_1
152,151,1_0.1353352832366127_0.1353352832366127_1
171,151,1_0.1353352832366127_0.1353352832366127_1
132,152,1_0.1353352832366127_0.1353352832366127_1
151,152,1_0.1353352832366127_0.1353352832366127_1
153,152,1_0.1353352832366127_0.1353352832366127_1
172,152,1_0.1353352832366127_0.1353352832366127_1
133,153,1_0.1353352832366127_0.1353352832366127_1
152,153,1_0.1353352832366127_0.1353352832366127_1
154,153,1_0.1353352832366127_0.1353352832366127_1
173,153,1_0.1353352832366127_0.1353352832366127_1
134,154,1_0.1353352832366127_0.1353352832366127_1
153,154,1_0.1353352832366127_0.1353352832366127_1
155,154,1_0.1353352832366127_0.1353352832366127_1
174,154,1_0.1353352832366127_0.1353352832366127_1
135,155,1_0.1353352832366127_0.1353352832366127_1
154,155,1_0.1353352832366127_0.1353352832366127_1
156,155,1_0.1353352832366127_0.1353352832366127_1
175,155,1_0.1353352832366127_0.1353352832366127_1
136,156,1_0.1353352832366127_0.1353352832366127_1
155,156,1_0.1353352832366127_0.1353352832366127_1
157,156,1_0.1353352832366127_0.1353352832366127_1
176,156,1_0.1353352832366127_0.1353352832366127_1
137,157,1_0.1353352832366127_0.1353352832366127_1
156,157,1_0.1353352832366127_0.1353352832366127_1
158,157,1_0.1353352832366127_0.1353352832366127_1
177,157,1_0.1353352832366127_0.1353352832366127_1
138,158,1_0.1353352832366127_0.1353352832366127_1
157,158,1_0.1353352832366127_0.1353352832366127_1
159,158,1_0.1353352832366127_0.1353352832366127_1
178,158,1_0.1353352832366127_0.1353352832366127_1
139,159,1_0.1353352832366127_0.1353352832366127_1
158,159,1_0.1353352832366127_0.1353352832366127_1
160,159,1_0.1353352832366127_0.1353352832366127_1
179,159,1_0.1353352832366127_0.1353352832366127_1
140,160,1_0.1353352832366127_0.1353352832366127_1
159,160,1_0.1353352832366127_0.1353352832366127_1
180,160,1_0.1353352832366127_0.1353352832366127_1
141,161,1_0.1353352832366127_0.1353352832366127_1
162,161,1_0.1353352832366127_0.1353352832366127_1
181,161,1_0.1353352832366127_0.1353352832366127_1
142,162,1_0.1353352832366127_0.1353352832366127_1
161,162,1_0.1353352832366127_0.1353352832366127_1
163,162,1_0.1353352832366127_0.1353352832366127_1
182,162,1_0.1353352832366127_0.1353352832366127_1
143,163,1_0.1353352832366127_0.1353352832366127_1
162,163,1_0.1353352832366127_0.1353352832366127_1
164,163,1_0.1353352832366127_0.1353352832366127_1
183,163,1_0.1353352832366127_0.1353352832366127_1
144,164,1_0.1353352832366127_0.1353352832366127_1
163,164,1_0.1353352832366127_0.1353352832366127_1
165,164,1_0.1353352832366127_0.1353352832366127_1
184,164,1_0.1353352832366127_0.1353352832366127_1
145,165,1_0.1353352832366127_0.1353352832366127_1
164,165,1_0.1353352832366127_0.1353352832366127_1
166,165,1_0.1353352832366127_0.1353352832366127_1
185,165,1_0.1353352832366127_0.1353352832366127_1
146,166,1_0.1353352832366127_0.1353352832366127_1
165,166,1_0.1353352832366127_0.1353352832366127_1
167,166,1_0.1353352832366127_0.1353352832366127_1
186,166,1_0.1353352832366127_0.1353352832366127_1
147,167,1_0.1353352832366127_0.1353352832366127_1
166,167,1_0.1353352832366127_0.1353352832366127_1
168,167,1_0.1353352832366127_0.1353352832366127_1
187,167,1_0.1353352832366127_0.1353352832366127_1
148,168,1_0.1353352832366127_0.1353352832366127_1
167,168,1_0.1353352832366127_0.1353352832366127_1
169,168,1_0.1353352832366127_0.1353352832366127_1
188,168,1_0.1353352832366127_0.1353352832366127_1
149,169,1_0.1353352832366127_0.1353352832366127_1
168,169,1_0.1353352832366127_0.1353352832366127_1
170,169,1_0.1353352832366127_0.1353352832366127_1
189,169,1_0.1353352832366127_0.1353352832366127_1
150,170,1_0.1353352832366127_0.1353352832366127_1
169,170,1_0.1353352832366127_0.1353352832366127_1
171,170,1_0.1353352832366127_0.1353352832366127_1
190,170,1_0.1353352832366127_0.1353352832366127_1
151,171,1_0.1353352832366127_0.1353352832366127_1
170,171,1_0.1353352832366127_0.1353352832366127_1
172,171,1_0.1353352832366127_0.1353352832366127_1
191,171,1_0.1353352832366127_0.1353352832366127_1
152,172,1_0.1353352832366127_0.1353352832366127_1
171,172,1_0.1353352832366127_0.1353352832366127_1
173,172,1_0.1353352832366127_0.1353352832366127_1
192,172,1_0.1353352832366127_0.1353352832366127_1
153,173,1_0.1353352832366127_0.1353352832366127_1
172,173,1_0.1353352832366127_0.1353352832366127_1
174,173,1_0.1353352832366127_0.1353352832366127_1
193,173,1_0.1353352832366127_0.1353352832366127_1
154,174,1_0.1353352832366127_0.1353352832366127_1
173,174,1_0.1353352832366127_0.1353352832366127_1
175,174,1_0.1353352832366127_0.1353352832366127_1
194,174,1_0.1353352832366127_0.1353352832366127_1
155,175,1_0.1353352832366127_0.1353352832366127_1
174,175,1_0.1353352832366127_0.1353352832366127_1
176,175,1_0.1353352832366127_0.1353352832366127_1
195,175,1_0.1353352832366127_0.1353352832366127_1
156,176,1_0.1353352832366127_0.1353352832366127_1
175,176,1_0.1353352832366127_0.1353352832366127_1
177,176,1_0.1353352832366127_0.1353352832366127_1
196,176,1_0.1353352832366127_0.1353352832366127_1
157,177,1_0.1353352832366127_0.1353352832366127_1
176,177,1_0.1353352832366127_0.1353352832366127_1
178,177,1_0.1353352832366127_0.1353352832366127_1
197,177,1_0.1353352832366127_0.1353352832366127_1
158,178,1_0.1353352832366127_0.1353352832366127_1
177,178,1_0.1353352832366127_0.1353352832366127_1
179,178,1_0.1353352832366127_0.1353352832366127_1
198,178,1_0.1353352832366127_0.1353352832366127_1
159,179,1_0.1353352832366127_0.1353352832366127_1
178,179,1_0.1353352832366127_0.1353352832366127_1
180,179,1_0.1353352832366127_0.1353352832366127_1
199,179,1_0.1353352832366127_0.1353352832366127_1
160,180,1_0.1353352832366127_0.1353352832366127_1
179,180,1_0.1353352832366127_0.1353352832366127_1
200,180,1_0.1353352832366127_0.1353352832366127_1
161,181,1_0.1353352832366127_0.1353352832366127_1
182,181,1_0.1353352832366127_0.1353352832366127_1
201,181,1_0.1353352832366127_0.1353352832366127_1
162,182,1_0.1353352832366127_0.1353352832366127_1
181,182,1_0.1353352832366127_0.1353352832366127_1
183,182,1_0.1353352832366127_0.1353352832366127_1
202,182,1_0.1353352832366127_0.1353352832366127_1
163,183,1_0.1353352832366127_0.1353352832366127_1
182,183,1_0.1353352832366127_0.1353352832366127_1
184,183,1_0.1353352832366127_0.1353352832366127_1
203,183,1_0.1353352832366127_0.1353352832366127_1
164,184,1_0.1353352832366127_0.1353352832366127_1
183,184,1_0.1353352832366127_0.1353352832366127_1
185,184,1_0.1353352832366127_0.1353352832366127_1
204,184,1_0.1353352832366127_0.1353352832366127_1
165,185,1_0.1353352832366127_0.1353352832366127_1
184,185,1_0.1353352832366127_0.1353352832366127_1
186,185,1_0.1353352832366127_0.1353352832366127_1
205,185,1_0.1353352832366127_0.1353352832366127_1
166,186,1_0.1353352832366127_0.1353352832366127_1
185,186,1_0.1353352832366127_0.1353352832366127_1
187,186,1_0.1353352832366127_0.1353352832366127_1
206,186,1_0.1353352832366127_0.1353352832366127_1
167,187,1_0.1353352832366127_0.1353352832366127_1
186,187,1_0.1353352832366127_0.1353352832366127_1
188,187,1_0.1353352832366127_0.1353352832366127_1
207,187,1_0.1353352832366127_0.1353352832366127_1
168,188,1_0.1353352832366127_0.1353352832366127_1
187,188,1_0.1353352832366127_0.1353352832366127_1
189,188,1_0.1353352832366127_0.1353352832366127_1
208,188,1_0.1353352832366127_0.1353352832366127_1
169,189,1_0.1353352832366127_0.1353352832366127_1
188,189,1_0.1353352832366127_0.1353352832366127_1
190,189,1_0.1353352832366127_0.1353352832366127_1
209,189,1_0.1353352832366127_0.1353352832366127_1
170,190,1_0.1353352832366127_0.1353352832366127_1
189,190,1_0.1353352832366127_0.1353352832366127_1
191,190,1_0.1353352832366127_0.1353352832366127_1
210,190,1_0.1353352832366127_0.1353352832366127_1
171,191,1_0.1353352832366127_0.1353352832366127_1
190,191,1_0.1353352832366127_0.1353352832366127_1
192,191,1_0.1353352832366127_0.1353352832366127_1
211,191,1_0.1353352832366127_0.1353352832366127_1
172,192,1_0.1353352832366127_0.1353352832366127_1
191,192,1_0.1353352832366127_0.1353352832366127_1
193,192,1_0.1353352832366127_0.1353352832366127_1
212,192,1_0.1353352832366127_0.1353352832366127_1
173,193,1_0.1353352832366127_0.1353352832366127_1
192,193,1_0.1353352832366127_0.1353352832366127_1
194,193,1_0.1353352832366127_0.1353352832366127_1
213,193,1_0.1353352832366127_0.1353352832366127_1
174,194,1_0.1353352832366127_0.1353352832366127_1
193,194,1_0.1353352832366127_0.1353352832366127_1
195,194,1_0.1353352832366127_0.1353352832366127_1
214,194,1_0.1353352832366127_0.1353352832366127_1
175,195,1_0.1353352832366127_0.1353352832366127_1
194,195,1_0.1353352832366127_0.1353352832366127_1
196,195,1_0.1353352832366127_0.1353352832366127_1
215,195,1_0.1353352832366127_0.1353352832366127_1
176,196,1_0.1353352832366127_0.1353352832366127_1
195,196,1_0.1353352832366127_0.1353352832366127_1
197,196,1_0.1353352832366127_0.1353352832366127_1
216,196,1_0.1353352832366127_0.1353352832366127_1
177,197,1_0.1353352832366127_0.1353352832366127_1
196,197,1_0.1353352832366127_0.1353352832366127_1
198,197,1_0.1353352832366127_0.1353352832366127_1
217,197,1_0.1353352832366127_0.1353352832366127_1
178,198,1_0.1353352832366127_0.1353352832366127_1
197,198,1_0.1353352832366127_0.1353352832366127_1
199,198,1_0.1353352832366127_0.1353352832366127_1
218,198,1_0.1353352832366127_0.1353352832366127_1
179,199,1_0.1353352832366127_0.1353352832366127_1
198,199,1_0.1353352832366127_0.1353352832366127_1
200,199,1_0.1353352832366127_0.1353352832366127_1
219,199,1_0.1353352832366127_0.1353352832366127_1
180,200,1_0.1353352832366127_0.1353352832366127_1
199,200,1_0.1353352832366127_0.1353352832366127_1
220,200,1_0.1353352832366127_0.1353352832366127_1
181,201,1_0.1353352832366127_0.1353352832366127_1
202,201,1_0.1353352832366127_0.1353352832366127_1
221,201,1_0.1353352832366127_0.1353352832366127_1
182,202,1_0.1353352832366127_0.1353352832366127_1
201,202,1_0.1353352832366127_0.1353352832366127_1
203,202,1_0.1353352832366127_0.1353352832366127_1
222,202,1_0.1353352832366127_0.1353352832366127_1
183,203,1_0.1353352832366127_0.1353352832366127_1
202,203,1_0.1353352832366127_0.1353352832366127_1
204,203,1_0.1353352832366127_0.1353352832366127_1
223,203,1_0.1353352832366127_0.1353352832366127_1
184,204,1_0.1353352832366127_0.1353352832366127_1
203,204,1_0.1353352832366127_0.1353352832366127_1
205,204,1_0.1353352832366127_0.1353352832366127_1
224,204,1_0.1353352832366127_0.1353352832366127_1
185,205,1_0.1353352832366127_0.1353352832366127_1
204,205,1_0.1353352832366127_0.1353352832366127_1
206,205,1_0.1353352832366127_0.1353352832366127_1
225,205,1_0.1353352832366127_0.1353352832366127_1
186,206,1_0.1353352832366127_0.1353352832366127_1
205,206,1_0.1353352832366127_0.1353352832366127_1
207,206,1_0.1353352832366127_0.1353352832366127_1
226,206,1_0.1353352832366127_0.1353352832366127_1
187,207,1_0.1353352832366127_0.1353352832366127_1
206,207,1_0.1353352832366127_0.1353352832366127_1
208,207,1_0.1353352832366127_0.1353352832366127_1
227,207,1_0.1353352832366127_0.1353352832366127_1
188,208,1_0.1353352832366127_0.1353352832366127_1
207,208,1_0.1353352832366127_0.1353352832366127_1
209,208,1_0.1353352832366127_0.1353352832366127_1
228,208,1_0.1353352832366127_0.1353352832366127_1
189,209,1_0.1353352832366127_0.1353352832366127_1
208,209,1_0.1353352832366127_0.1353352832366127_1
210,209,1_0.1353352832366127_0.1353352832366127_1
229,209,1_0.1353352832366127_0.1353352832366127_1
190,210,1_0.1353352832366127_0.1353352832366127_1
209,210,1_0.1353352832366127_0.1353352832366127_1
211,210,1_0.1353352832366127_0.1353352832366127_1
230,210,1_0.1353352832366127_0.1353352832366127_1
191,211,1_0.1353352832366127_0.1353352832366127_1
210,211,1_0.1353352832366127_0.1353352832366127_1
212,211,1_0.1353352832366127_0.1353352832366127_1
231,211,1_0.1353352832366127_0.1353352832366127_1
192,212,1_0.1353352832366127_0.1353352832366127_1
211,212,1_0.1353352832366127_0.1353352832366127_1
213,212,1_0.1353352832366127_0.1353352832366127_1
232,212,1_0.1353352832366127_0.1353352832366127_1
193,213,1_0.1353352832366127_0.1353352832366127_1
212,213,1_0.1353352832366127_0.1353352832366127_1
214,213,1_0.1353352832366127_0.1353352832366127_1
233,213,1_0.1353352832366127_0.1353352832366127_1
194,214,1_0.1353352832366127_0.1353352832366127_1
213,214,1_0.1353352832366127_0.1353352832366127_1
215,214,1_0.1353352832366127_0.1353352832366127_1
234,214,1_0.1353352832366127_0.1353352832366127_1
195,215,1_0.1353352832366127_0.1353352832366127_1
214,215,1_0.1353352832366127_0.1353352832366127_1
216,215,1_0.1353352832366127_0.1353352832366127_1
235,215,1_0.1353352832366127_0.1353352832366127_1
196,216,1_0.1353352832366127_0.1353352832366127_1
215,216,1_0.1353352832366127_0.1353352832366127_1
217,216,1_0.1353352832366127_0.1353352832366127_1
236,216,1_0.1353352832366127_0.1353352832366127_1
197,217,1_0.1353352832366127_0.1353352832366127_1
216,217,1_0.1353352832366127_0.1353352832366127_1
218,217,1_0.1353352832366127_0.1353352832366127_1
237,217,1_0.1353352832366127_0.1353352832366127_1
198,218,1_0.1353352832366127_0.1353352832366127_1
217,218,1_0.1353352832366127_0.1353352832366127_1
219,218,1_0.1353352832366127_0.1353352832366127_1
238,218,1_0.1353352832366127_0.1353352832366127_1
199,219,1_0.1353352832366127_0.1353352832366127_1
218,219,1_0.1353352832366127_0.1353352832366127_1
220,219,1_0.1353352832366127_0.1353352832366127_1
239,219,1_0.1353352832366127_0.1353352832366127_1
200,220,1_0.1353352832366127_0.1353352832366127_1
219,220,1_0.1353352832366127_0.1353352832366127_1
240,220,1_0.1353352832366127_0.1353352832366127_1
201,221,1_0.1353352832366127_0.1353352832366127_1
222,221,1_0.1353352832366127_0.1353352832366127_1
241,221,1_0.1353352832366127_0.1353352832366127_1
202,222,1_0.1353352832366127_0.1353352832366127_1
221,222,1_0.1353352832366127_0.1353352832366127_1
223,222,1_0.1353352832366127_0.1353352832366127_1
242,222,1_0.1353352832366127_0.1353352832366127_1
203,223,1_0.1353352832366127_0.1353352832366127_1
222,223,1_0.1353352832366127_0.1353352832366127_1
224,223,1_0.1353352832366127_0.1353352832366127_1
243,223,1_0.1353352832366127_0.1353352832366127_1
204,224,1_0.1353352832366127_0.1353352832366127_1
223,224,1_0.1353352832366127_0.1353352832366127_1
225,224,1_0.1353352832366127_0.1353352832366127_1
244,224,1_0.1353352832366127_0.1353352832366127_1
205,225,1_0.1353352832366127_0.1353352832366127_1
224,225,1_0.1353352832366127_0.1353352832366127_1
226,225,1_0.1353352832366127_0.1353352832366127_1
245,225,1_0.1353352832366127_0.1353352832366127_1
206,226,1_0.1353352832366127_0.1353352832366127_1
225,226,1_0.1353352832366127_0.1353352832366127_1
227,226,1_0.1353352832366127_0.1353352832366127_1
246,226,1_0.1353352832366127_0.1353352832366127_1
207,227,1_0.1353352832366127_0.1353352832366127_1
226,227,1_0.1353352832366127_0.1353352832366127_1
228,227,1_0.1353352832366127_0.1353352832366127_1
247,227,1_0.1353352832366127_0.1353352832366127_1
208,228,1_0.1353352832366127_0.1353352832366127_1
227,228,1_0.1353352832366127_0.1353352832366127_1
229,228,1_0.1353352832366127_0.1353352832366127_1
248,228,1_0.1353352832366127_0.1353352832366127_1
209,229,1_0.1353352832366127_0.1353352832366127_1
228,229,1_0.1353352832366127_0.1353352832366127_1
230,229,1_0.1353352832366127_0.1353352832366127_1
249,229,1_0.1353352832366127_0.1353352832366127_1
210,230,1_0.1353352832366127_0.1353352832366127_1
229,230,1_0.1353352832366127_0.1353352832366127_1
231,230,1_0.1353352832366127_0.1353352832366127_1
250,230,1_0.1353352832366127_0.1353352832366127_1
211,231,1_0.1353352832366127_0.1353352832366127_1
230,231,1_0.1353352832366127_0.1353352832366127_1
232,231,1_0.1353352832366127_0.1353352832366127_1
251,231,1_0.1353352832366127_0.1353352832366127_1
212,232,1_0.1353352832366127_0.1353352832366127_1
231,232,1_0.1353352832366127_0.1353352832366127_1
233,232,1_0.1353352832366127_0.1353352832366127_1
252,232,1_0.1353352832366127_0.1353352832366127_1
213,233,1_0.1353352832366127_0.1353352832366127_1
232,233,1_0.1353352832366127_0.1353352832366127_1
234,233,1_0.1353352832366127_0.1353352832366127_1
253,233,1_0.1353352832366127_0.1353352832366127_1
214,234,1_0.1353352832366127_0.1353352832366127_1
233,234,1_0.1353352832366127_0.1353352832366127_1
235,234,1_0.1353352832366127_0.1353352832366127_1
254,234,1_0.1353352832366127_0.1353352832366127_1
215,235,1_0.1353352832366127_0.1353352832366127_1
234,235,1_0.1353352832366127_0.1353352832366127_1
236,235,1_0.1353352832366127_0.1353352832366127_1
255,235,1_0.1353352832366127_0.1353352832366127_1
216,236,1_0.1353352832366127_0.1353352832366127_1
235,236,1_0.1353352832366127_0.1353352832366127_1
237,236,1_0.1353352832366127_0.1353352832366127_1
256,236,1_0.1353352832366127_0.1353352832366127_1
217,237,1_0.1353352832366127_0.1353352832366127_1
236,237,1_0.1353352832366127_0.1353352832366127_1
238,237,1_0.1353352832366127_0.1353352832366127_1
257,237,1_0.1353352832366127_0.1353352832366127_1
218,238,1_0.1353352832366127_0.1353352832366127_1
237,238,1_0.1353352832366127_0.1353352832366127_1
239,238,1_0.1353352832366127_0.1353352832366127_1
258,238,1_0.1353352832366127_0.1353352832366127_1
219,239,1_0.1353352832366127_0.1353352832366127_1
238,239,1_0.1353352832366127_0.1353352832366127_1
240,239,1_0.1353352832366127_0.1353352832366127_1
259,239,1_0.1353352832366127_0.1353352832366127_1
220,240,1_0.1353352832366127_0.1353352832366127_1
239,240,1_0.1353352832366127_0.1353352832366127_1
260,240,1_0.1353352832366127_0.1353352832366127_1
221,241,1_0.1353352832366127_0.1353352832366127_1
242,241,1_0.1353352832366127_0.1353352832366127_1
261,241,1_0.1353352832366127_0.1353352832366127_1
222,242,1_0.1353352832366127_0.1353352832366127_1
241,242,1_0.1353352832366127_0.1353352832366127_1
243,242,1_0.1353352832366127_0.1353352832366127_1
262,242,1_0.1353352832366127_0.1353352832366127_1
223,243,1_0.1353352832366127_0.1353352832366127_1
242,243,1_0.1353352832366127_0.1353352832366127_1
244,243,1_0.1353352832366127_0.1353352832366127_1
263,243,1_0.1353352832366127_0.1353352832366127_1
224,244,1_0.1353352832366127_0.1353352832366127_1
243,244,1_0.1353352832366127_0.1353352832366127_1
245,244,1_0.1353352832366127_0.1353352832366127_1
264,244,1_0.1353352832366127_0.1353352832366127_1
225,245,1_0.1353352832366127_0.1353352832366127_1
244,245,1_0.1353352832366127_0.1353352832366127_1
246,245,1_0.1353352832366127_0.1353352832366127_1
265,245,1_0.1353352832366127_0.1353352832366127_1
226,246,1_0.1353352832366127_0.1353352832366127_1
245,246,1_0.1353352832366127_0.1353352832366127_1
247,246,1_0.1353352832366127_0.1353352832366127_1
266,246,1_0.1353352832366127_0.1353352832366127_1
227,247,1_0.1353352832366127_0.1353352832366127_1
246,247,1_0.1353352832366127_0.1353352832366127_1
248,247,1_0.1353352832366127_0.1353352832366127_1
267,247,1_0.1353352832366127_0.1353352832366127_1
228,248,1_0.1353352832366127_0.1353352832366127_1
247,248,1_0.1353352832366127_0.1353352832366127_1
249,248,1_0.1353352832366127_0.1353352832366127_1
268,248,1_0.1353352832366127_0.1353352832366127_1
229,249,1_0.1353352832366127_0.1353352832366127_1
248,249,1_0.1353352832366127_0.1353352832366127_1
250,249,1_0.1353352832366127_0.1353352832366127_1
269,249,1_0.1353352832366127_0.1353352832366127_1
230,250,1_0.1353352832366127_0.1353352832366127_1
249,250,1_0.1353352832366127_0.1353352832366127_1
251,250,1_0.1353352832366127_0.1353352832366127_1
270,250,1_0.1353352832366127_0.1353352832366127_1
231,251,1_0.1353352832366127_0.1353352832366127_1
250,251,1_0.1353352832366127_0.1353352832366127_1
252,251,1_0.1353352832366127_0.1353352832366127_1
271,251,1_0.1353352832366127_0.1353352832366127_1
232,252,1_0.1353352832366127_0.1353352832366127_1
251,252,1_0.1353352832366127_0.1353352832366127_1
253,252,1_0.1353352832366127_0.1353352832366127_1
272,252,1_0.1353352832366127_0.1353352832366127_1
233,253,1_0.1353352832366127_0.1353352832366127_1
252,253,1_0.1353352832366127_0.1353352832366127_1
254,253,1_0.1353352832366127_0.1353352832366127_1
273,253,1_0.1353352832366127_0.1353352832366127_1
234,254,1_0.1353352832366127_0.1353352832366127_1
253,254,1_0.1353352832366127_0.1353352832366127_1
255,254,1_0.1353352832366127_0.1353352832366127_1
274,254,1_0.1353352832366127_0.1353352832366127_1
235,255,1_0.1353352832366127_0.1353352832366127_1
254,255,1_0.1353352832366127_0.1353352832366127_1
256,255,1_0.1353352832366127_0.1353352832366127_1
275,255,1_0.1353352832366127_0.1353352832366127_1
236,256,1_0.1353352832366127_0.1353352832366127_1
255,256,1_0.1353352832366127_0.1353352832366127_1
257,256,1_0.1353352832366127_0.1353352832366127_1
276,256,1_0.1353352832366127_0.1353352832366127_1
237,257,1_0.1353352832366127_0.1353352832366127_1
256,257,1_0.1353352832366127_0.1353352832366127_1
258,257,1_0.1353352832366127_0.1353352832366127_1
277,257,1_0.1353352832366127_0.1353352832366127_1
238,258,1_0.1353352832366127_0.1353352832366127_1
257,258,1_0.1353352832366127_0.1353352832366127_1
259,258,1_0.1353352832366127_0.1353352832366127_1
278,258,1_0.1353352832366127_0.1353352832366127_1
239,259,1_0.1353352832366127_0.1353352832366127_1
258,259,1_0.1353352832366127_0.1353352832366127_1
260,259,1_0.1353352832366127_0.1353352832366127_1
279,259,1_0.1353352832366127_0.1353352832366127_1
240,260,1_0.1353352832366127_0.1353352832366127_1
259,260,1_0.1353352832366127_0.1353352832366127_1
280,260,1_0.1353352832366127_0.1353352832366127_1
241,261,1_0.1353352832366127_0.1353352832366127_1
262,261,1_0.1353352832366127_0.1353352832366127_1
281,261,1_0.1353352832366127_0.1353352832366127_1
242,262,1_0.1353352832366127_0.1353352832366127_1
261,262,1_0.1353352832366127_0.1353352832366127_1
263,262,1_0.1353352832366127_0.1353352832366127_1
282,262,1_0.1353352832366127_0.1353352832366127_1
243,263,1_0.1353352832366127_0.1353352832366127_1
262,263,1_0.1353352832366127_0.1353352832366127_1
264,263,1_0.1353352832366127_0.1353352832366127_1
283,263,1_0.1353352832366127_0.1353352832366127_1
244,264,1_0.1353352832366127_0.1353352832366127_1
263,264,1_0.1353352832366127_0.1353352832366127_1
265,264,1_0.1353352832366127_0.1353352832366127_1
284,264,1_0.1353352832366127_0.1353352832366127_1
245,265,1_0.1353352832366127_0.1353352832366127_1
264,265,1_0.1353352832366127_0.1353352832366127_1
266,265,1_0.1353352832366127_0.1353352832366127_1
285,265,1_0.1353352832366127_0.1353352832366127_1
246,266,1_0.1353352832366127_0.1353352832366127_1
265,266,1_0.1353352832366127_0.1353352832366127_1
267,266,1_0.1353352832366127_0.1353352832366127_1
286,266,1_0.1353352832366127_0.1353352832366127_1
247,267,1_0.1353352832366127_0.1353352832366127_1
266,267,1_0.1353352832366127_0.1353352832366127_1
268,267,1_0.1353352832366127_0.1353352832366127_1
287,267,1_0.1353352832366127_0.1353352832366127_1
248,268,1_0.1353352832366127_0.1353352832366127_1
267,268,1_0.1353352832366127_0.1353352832366127_1
269,268,1_0.1353352832366127_0.1353352832366127_1
288,268,1_0.1353352832366127_0.1353352832366127_1
249,269,1_0.1353352832366127_0.1353352832366127_1
268,269,1_0.1353352832366127_0.1353352832366127_1
270,269,1_0.1353352832366127_0.1353352832366127_1
289,269,1_0.1353352832366127_0.1353352832366127_1
250,270,1_0.1353352832366127_0.1353352832366127_1
269,270,1_0.1353352832366127_0.1353352832366127_1
271,270,1_0.1353352832366127_0.1353352832366127_1
290,270,1_0.1353352832366127_0.1353352832366127_1
251,271,1_0.1353352832366127_0.1353352832366127_1
270,271,1_0.1353352832366127_0.1353352832366127_1
272,271,1_0.1353352832366127_0.1353352832366127_1
291,271,1_0.1353352832366127_0.1353352832366127_1
252,272,1_0.1353352832366127_0.1353352832366127_1
271,272,1_0.1353352832366127_0.1353352832366127_1
273,272,1_0.1353352832366127_0.1353352832366127_1
292,272,1_0.1353352832366127_0.1353352832366127_1
253,273,1_0.1353352832366127_0.1353352832366127_1
272,273,1_0.1353352832366127_0.1353352832366127_1
274,273,1_0.1353352832366127_0.1353352832366127_1
293,273,1_0.1353352832366127_0.1353352832366127_1
254,274,1_0.1353352832366127_0.1353352832366127_1
273,274,1_0.1353352832366127_0.1353352832366127_1
275,274,1_0.1353352832366127_0.1353352832366127_1
294,274,1_0.1353352832366127_0.1353352832366127_1
255,275,1_0.1353352832366127_0.1353352832366127_1
274,275,1_0.1353352832366127_0.1353352832366127_1
276,275,1_0.1353352832366127_0.1353352832366127_1
295,275,1_0.1353352832366127_0.1353352832366127_1
256,276,1_0.1353352832366127_0.1353352832366127_1
275,276,1_0.1353352832366127_0.1353352832366127_1
277,276,1_0.1353352832366127_0.1353352832366127_1
296,276,1_0.1353352832366127_0.1353352832366127_1
257,277,1_0.1353352832366127_0.1353352832366127_1
276,277,1_0.1353352832366127_0.1353352832366127_1
278,277,1_0.1353352832366127_0.1353352832366127_1
297,277,1_0.1353352832366127_0.1353352832366127_1
258,278,1_0.1353352832366127_0.1353352832366127_1
277,278,1_0.1353352832366127_0.1353352832366127_1
279,278,1_0.1353352832366127_0.1353352832366127_1
298,278,1_0.1353352832366127_0.1353352832366127_1
259,279,1_0.1353352832366127_0.1353352832366127_1
278,279,1_0.1353352832366127_0.1353352832366127_1
280,279,1_0.1353352832366127_0.1353352832366127_1
299,279,1_0.1353352832366127_0.1353352832366127_1
260,280,1_0.1353352832366127_0.1353352832366127_1
279,280,1_0.1353352832366127_0.1353352832366127_1
300,280,1_0.1353352832366127_0.1353352832366127_1
261,281,1_0.1353352832366127_0.1353352832366127_1
282,281,1_0.1353352832366127_0.1353352832366127_1
301,281,1_0.1353352832366127_0.1353352832366127_1
262,282,1_0.1353352832366127_0.1353352832366127_1
